Algorithm,Set,RMSE,IFT_Actual,IFT_Prediction,Residual,Standarized,Set Overall Results,R,RMSE,
XGB-ANN,Training,0.008840485,19.655,19.74902385,-0.094023854,0.148194759,,,,
XGB-ANN,Training,1.275788275,6.146,7.275507979,-1.129507979,-0.618292879,,,,
XGB-ANN,Training,0.051079535,16.4,16.17399218,0.226007821,0.385089093,,,,
XGB-ANN,Training,0.113044898,30.1,30.4362215,-0.336221501,-0.031085153,,,,
XGB-ANN,Training,0.003793892,22,21.93840542,0.061594581,0.263386874,,,,
XGB-ANN,Training,0.133298563,18.151,18.51610076,-0.365100758,-0.052462201,,,,
XGB-ANN,Training,1.150669217,10.986,9.913307492,1.072692508,1.011823323,,,,
XGB-ANN,Training,0.981333749,16.594,17.58462291,-0.99062291,-0.515487162,,,,
XGB-ANN,Training,0.196728517,1.13,1.573540885,-0.443540885,-0.110525271,,,,
XGB-ANN,Training,0.100908685,24.2,23.88233873,0.317661274,0.452932951,,,,
XGB-ANN,Training,1.35851668,16.275,17.44055424,-1.165554237,-0.644975096,,,,
XGB-ANN,Training,0.015988242,1.9,2.026444622,-0.126444622,0.124196208,,,,
XGB-ANN,Training,0.411307622,18.348,18.98933269,-0.641332692,-0.256935024,,,,
XGB-ANN,Training,0.048837716,7.323,7.54399257,-0.22099257,0.054209782,,,,
XGB-ANN,Training,0.017933533,8.1,8.233916141,-0.133916141,0.118665629,,,,
XGB-ANN,Training,0.949559355,18.871,19.84545336,-0.974453362,-0.503518115,,,,
XGB-ANN,Training,0.219541922,6.309,6.777553009,-0.468553009,-0.129039784,,,,
XGB-ANN,Training,0.320657692,14.64,15.20626645,-0.56626645,-0.201369376,,,,
XGB-ANN,Training,0.350760257,2.31,2.902250164,-0.592250164,-0.22060308,,,,
XGB-ANN,Training,1.393429825,2.918,4.098436286,-1.180436286,-0.655991108,,,,
XGB-ANN,Training,0.001513017,3.4,3.438897525,-0.038897525,0.189000454,,,,
XGB-ANN,Training,0.671527652,34.2,33.38053209,0.819467908,0.824381023,,,,
XGB-ANN,Training,0.011074777,17.2,17.30523676,-0.105236764,0.139894721,,,,
XGB-ANN,Training,1.923657557,28.5,27.11304017,1.386959825,1.244450756,,,,
XGB-ANN,Training,0.189491693,2.78,3.215306436,-0.435306436,-0.104429955,,,,
XGB-ANN,Training,0.024165614,19.2,19.04454707,0.15545293,0.332862844,,,,
XGB-ANN,Training,0.124449189,17.54,17.18722643,0.352773566,0.478923826,,,,
XGB-ANN,Training,2.434130254,12.785,14.34516994,-1.560169944,-0.937078136,,,,
XGB-ANN,Training,0.000197934,11.3,11.31406892,-0.014068915,0.207379125,,,,
XGB-ANN,Training,0.002223663,16.042,16.08915573,-0.047155728,0.182887554,,,,
XGB-ANN,Training,0.009715728,22.1,22.00143161,0.098568393,0.290755685,,,,
XGB-ANN,Training,0.45097796,3.015,3.686548926,-0.671548926,-0.279301731,,,,
XGB-ANN,Training,0.190891936,10.79,11.22691182,-0.436911817,-0.105618293,,,,
XGB-ANN,Training,0.089039948,10.669,10.96739562,-0.298395623,-0.003085624,,,,
XGB-ANN,Training,2.12926E-05,16.84,16.84461439,-0.004614393,0.214377566,,,,
XGB-ANN,Training,0.165562776,1.33,1.73689406,-0.40689406,-0.083398503,,,,
XGB-ANN,Training,0.100353188,18.003,17.68621429,0.316785713,0.452284843,,,,
XGB-ANN,Training,0.092069972,1.43,1.733430342,-0.303430342,-0.006812431,,,,
XGB-ANN,Training,0.420575064,1.65,2.29851759,-0.64851759,-0.26225344,,,,
XGB-ANN,Training,0.072086529,25,24.73151065,0.268489346,0.416534832,,,,
XGB-ANN,Training,0.111027151,1.75,2.08320737,-0.33320737,-0.028854028,,,,
XGB-ANN,Training,0.335177138,4.86,5.438944849,-0.578944849,-0.2107542,,,,
XGB-ANN,Training,4.15026844,15.22,17.25722076,-2.037220764,-1.290201421,,,,
XGB-ANN,Training,1.803545228,36.416,35.07303863,1.342961365,1.211882148,,,,
XGB-ANN,Training,0.277777093,3.96,4.487045627,-0.527045627,-0.172337279,,,,
XGB-ANN,Training,0.009614801,4.7,4.601944908,0.098055092,0.290375729,,,,
XGB-ANN,Training,0.155932735,16.78,16.38511681,0.394883192,0.510094277,,,,
XGB-ANN,Training,0.647121894,10.076,10.88043887,-0.804438869,-0.377669727,,,,
XGB-ANN,Training,0.002122844,15.438,15.48407433,-0.046074333,0.183688026,,,,
XGB-ANN,Training,12.65552806,20,16.4425391,3.5574609,2.851102371,,,,
XGB-ANN,Training,0.081188436,22.31,22.59493585,-0.284935846,0.006877593,,,,
XGB-ANN,Training,2.07880434,33.1,31.65819407,1.44180593,1.285049023,,,,
XGB-ANN,Training,0.043812399,25.67,25.87931411,-0.209314115,0.062854426,,,,
XGB-ANN,Training,0.184754667,22.3,21.87016902,0.429830975,0.535963379,,,,
XGB-ANN,Training,0.000197934,11.3,11.31406892,-0.014068915,0.207379125,,,,
XGB-ANN,Training,0.004129041,3.1,3.164257615,-0.064257615,0.170228369,,,,
XGB-ANN,Training,2.289744875,9.343,10.8561903,-1.513190297,-0.90230279,,,,
XGB-ANN,Training,0.195915506,8.938,9.380623436,-0.442623436,-0.109846156,,,,
XGB-ANN,Training,0.069979352,6.95,7.214536108,-0.264536108,0.021977918,,,,
XGB-ANN,Training,0.681363142,10.851,11.67644724,-0.825447237,-0.393220574,,,,
XGB-ANN,Training,0.014744056,6.653,6.774425105,-0.121425105,0.127911763,,,,
XGB-ANN,Training,3.068057005,14.531,16.282587,-1.751586996,-1.078769158,,,,
XGB-ANN,Training,0.001513017,3.4,3.438897525,-0.038897525,0.189000454,,,,
XGB-ANN,Training,0.013473013,7.05,7.166073309,-0.116073309,0.131873277,,,,
XGB-ANN,Training,0.009715728,22.1,22.00143161,0.098568393,0.290755685,,,,
XGB-ANN,Training,0.030970442,15,14.82401579,0.175984209,0.348060538,,,,
XGB-ANN,Training,0.331857373,1.43,2.006070632,-0.576070632,-0.208626642,,,,
XGB-ANN,Training,0.101617647,17.575,17.25622477,0.31877523,0.453757526,,,,
XGB-ANN,Training,2.074058676,17.635,19.07515925,-1.440159254,-0.84824364,,,,
XGB-ANN,Training,0.219488404,27.5,27.9684959,-0.468495895,-0.128997507,,,,
XGB-ANN,Training,0.066708726,16.8,16.54171968,0.258280324,0.408977895,,,,
XGB-ANN,Training,0.003676149,10.9,10.83936875,0.060631251,0.262673796,,,,
XGB-ANN,Training,0.032670154,9,8.819251131,0.180748869,0.351587443,,,,
XGB-ANN,Training,8.374737054,14.74,17.6339138,-2.893913795,-1.924344043,,,,
XGB-ANN,Training,0.001513017,3.4,3.438897525,-0.038897525,0.189000454,,,,
XGB-ANN,Training,2.69093E-06,15.46,15.4583596,0.001640404,0.219007502,,,,
XGB-ANN,Training,0.401186842,10.302,10.93539312,-0.633393118,-0.251057981,,,,
XGB-ANN,Training,0.005872137,15.05,15.12662987,-0.076629869,0.161070161,,,,
XGB-ANN,Training,0.093456,18.888,19.19370574,-0.305705741,-0.008496731,,,,
XGB-ANN,Training,0.001202781,12.6,12.63468113,-0.034681132,0.192121518,,,,
XGB-ANN,Training,1.49502097,12.889,11.6662895,1.222710501,1.122869871,,,,
XGB-ANN,Training,0.431221387,15.184,15.84067449,-0.656674491,-0.268291354,,,,
XGB-ANN,Training,0.111078594,18.834,19.16728455,-0.333284555,-0.028911162,,,,
XGB-ANN,Training,0.278111769,6.5,7.027363033,-0.527363033,-0.172572229,,,,
XGB-ANN,Training,0.090009137,18.347,18.04698477,0.300015228,0.439870968,,,,
XGB-ANN,Training,0.01371606,26.8,26.91711558,-0.117115583,0.131101764,,,,
XGB-ANN,Training,0.995716455,5.016,6.013855929,-0.997855929,-0.520841198,,,,
XGB-ANN,Training,0.165562776,1.33,1.73689406,-0.40689406,-0.083398503,,,,
XGB-ANN,Training,0.001149338,21.32,21.28609811,0.033901892,0.242888149,,,,
XGB-ANN,Training,0.294594698,4.031,4.573765785,-0.542765785,-0.183973678,,,,
XGB-ANN,Training,0.111027151,1.75,2.08320737,-0.33320737,-0.028854028,,,,
XGB-ANN,Training,0.158413744,19.855,19.45698776,0.398012241,0.512410467,,,,
XGB-ANN,Training,0.079744636,34.3,34.58239093,-0.282390927,0.008761396,,,,
XGB-ANN,Training,0.007257526,7.184,7.269191114,-0.085191114,0.154732943,,,,
XGB-ANN,Training,0.809641314,9.332,10.23180071,-0.899800708,-0.448258613,,,,
XGB-ANN,Training,0.027179681,12.9,12.73513739,0.164862612,0.339828093,,,,
XGB-ANN,Training,0.484883462,10.392,11.08833574,-0.69633574,-0.297649464,,,,
XGB-ANN,Training,0.009631645,9.1,9.198140946,-0.098140946,0.145147198,,,,
XGB-ANN,Training,0.196728517,1.13,1.573540885,-0.443540885,-0.110525271,,,,
XGB-ANN,Training,0.082997069,3.7,3.98809212,-0.28809212,0.004541251,,,,
XGB-ANN,Training,0.645303904,35.9,35.0966919,0.8033081,0.812419186,,,,
XGB-ANN,Training,0.274138184,30,29.47641793,0.52358207,0.605359957,,,,
XGB-ANN,Training,0.002096788,7.4,7.354209305,0.045790695,0.251688497,,,,
XGB-ANN,Training,0.014067148,2.55,2.668605007,-0.118605007,0.12999926,,,,
XGB-ANN,Training,0.03206298,17.5,17.32093861,0.179061385,0.350338331,,,,
XGB-ANN,Training,0.007889955,21.32,21.40882542,-0.088825417,0.152042754,,,,
XGB-ANN,Training,0.001188155,24.1,24.06553037,0.034469631,0.243308402,,,,
XGB-ANN,Training,0.647245043,14.06,14.86451541,-0.804515409,-0.377726384,,,,
XGB-ANN,Training,0.305389781,1.35,1.902620829,-0.552620829,-0.191268594,,,,
XGB-ANN,Training,0.268710815,16.57,16.05162676,0.518373239,0.601504268,,,,
XGB-ANN,Training,0.009614801,4.7,4.601944908,0.098055092,0.290375729,,,,
XGB-ANN,Training,0.757180781,10.145,11.01516135,-0.870161353,-0.426318925,,,,
XGB-ANN,Training,0.274138184,30,29.47641793,0.52358207,0.605359957,,,,
XGB-ANN,Training,0.018639113,16,15.86347486,0.136525135,0.318852083,,,,
XGB-ANN,Training,0.01200042,17.849,17.95854643,-0.109546429,0.136704614,,,,
XGB-ANN,Training,2.08955374,13.692,15.13752888,-1.445528879,-0.852218352,,,,
XGB-ANN,Training,0.000758807,28.438,28.46554646,-0.027546457,0.197402759,,,,
XGB-ANN,Training,0.007402492,10,9.913962266,0.086037734,0.281480222,,,,
XGB-ANN,Training,0.14141516,6.1,5.723947929,0.376052071,0.496155077,,,,
XGB-ANN,Training,0.2754892,20,19.47512935,0.524870651,0.606313792,,,,
XGB-ANN,Training,0.475644615,7.864,8.553669932,-0.689669932,-0.292715289,,,,
XGB-ANN,Training,0.083805779,17.8,18.08949228,-0.289492278,0.003504824,,,,
XGB-ANN,Training,0.711667924,7.325,8.168604128,-0.843604128,-0.406660695,,,,
XGB-ANN,Training,0.016221545,11.27,11.14263617,0.127363831,0.312070688,,,,
XGB-ANN,Training,1.33151233,11.968,10.81408825,1.153911751,1.071943555,,,,
XGB-ANN,Training,0.015988242,1.9,2.026444622,-0.126444622,0.124196208,,,,
XGB-ANN,Training,0.236641719,28,27.51354166,0.486458342,0.577880175,,,,
XGB-ANN,Training,0.025025364,31.5,31.65819407,-0.15819407,0.100694583,,,,
XGB-ANN,Training,0.441959248,1.7,2.364800157,-0.664800157,-0.274306147,,,,
XGB-ANN,Training,0.065000358,4.8,5.054951678,-0.254951678,0.029072519,,,,
XGB-ANN,Training,0.395743788,9.11,9.739081702,-0.629081702,-0.247866578,,,,
XGB-ANN,Training,0.570381175,24.9,25.65523584,-0.755235841,-0.341248587,,,,
XGB-ANN,Training,3.88794602,16.124,18.09578752,-1.971787519,-1.241766325,,,,
XGB-ANN,Training,0.01885899,31.8,31.93732804,-0.137328037,0.11614007,,,,
XGB-ANN,Training,0.003607212,8.67,8.730060069,-0.060060069,0.173335483,,,,
XGB-ANN,Testing,0.757778494,0.92,1.790504735,-0.870504735,-0.426573103,,,,
XGB-ANN,Testing,4.977540128,4.4,6.631040145,-2.231040145,-1.433670699,,,,
XGB-ANN,Testing,3.127701541,14.513,16.2815309,-1.768530899,-1.0913114,,,,
XGB-ANN,Testing,0.111027151,1.75,2.08320737,-0.33320737,-0.028854028,,,,
XGB-ANN,Testing,0.093623729,3.71,4.015979949,-0.305979949,-0.008699705,,,,
XGB-ANN,Testing,0.611256887,31.13,30.34817081,0.781829193,0.796520036,,,,
XGB-ANN,Testing,0.350760257,2.31,2.902250164,-0.592250164,-0.22060308,,,,
XGB-ANN,Testing,4.562507115,6.299,8.435002602,-2.136002602,-1.363321864,,,,
XGB-ANN,Testing,9.36415427,6.46,9.520090566,-3.060090566,-2.047351665,,,,
XGB-ANN,Testing,3.536187527,10.75,8.869524654,1.880475346,1.609761567,,,,
XGB-ANN,Testing,3.989324676,12.818,14.81532939,-1.997329386,-1.260672965,,,,
XGB-ANN,Testing,3.698540764,21.8,23.72315906,-1.923159059,-1.205770492,,,,
XGB-ANN,Testing,6.991314348,20.927,18.28289063,2.644109368,2.175019907,,,,
XGB-ANN,Testing,16.55604882,10.172,14.24091249,-4.068912486,-2.794103366,,,,
XGB-ANN,Testing,0.000448665,26.2,26.2211817,-0.021181704,0.202114086,,,,
XGB-ANN,Testing,0.671990861,1.05,1.869750487,-0.819750487,-0.389003716,,,,
XGB-ANN,Testing,0.026004859,2.75,2.58873978,0.16126022,0.337161525,,,,
XGB-ANN,Testing,13.07592491,13.173,16.78906484,-3.616064837,-2.458895788,,,,
XGB-ANN,Testing,0.10154089,5.8,5.481345186,0.318654814,0.453668391,,,,
XGB-ANN,Testing,0.384908801,9.765,10.38541019,-0.620410187,-0.241447736,,,,
XGB-ANN,Testing,0.021882779,20.8,20.94792829,-0.147928289,0.108293536,,,,
XGB-ANN,Testing,21.40080726,15,19.62610065,-4.626100654,-3.20654604,,,,
XGB-ANN,Testing,0.14141516,6.1,5.723947929,0.376052071,0.496155077,,,,
XGB-ANN,Testing,5.410473308,4.36,6.686042413,-2.326042413,-1.503993423,,,,
XGB-ANN,Testing,0.020418825,16.9,17.04289445,-0.142894453,0.112019689,,,,
XGB-ANN,Testing,0.461300392,13.38,14.05919098,-0.679190984,-0.284958547,,,,
XGB-ANN,Testing,16.57247496,15.5,19.57093048,-4.070930478,-2.795597127,,,,
XGB-ANN,Testing,1.454954368,11.746,10.53978511,1.206214893,1.110659466,,,,
XGB-ANN,Testing,1.419526551,11.17,12.36143886,-1.191438857,-0.664135449,,,,
XGB-ANN,Testing,5.348947795,19.57,17.25722076,2.312779236,1.929762212,,,,
XGB-ANN,Testing,0.803019422,4.78,5.676113509,-0.896113509,-0.445529269,,,,
XGB-ANN,Testing,3.017647973,12.864,11.12686213,1.737137868,1.50366008,,,,
XGB-ANN,Testing,0.10154089,5.8,5.481345186,0.318654814,0.453668391,,,,
XGB-ANN,Testing,4.596576466,19.68,21.82396279,-2.143962795,-1.36921417,,,,
XGB-ANN,Testing,1.168083805,11.412,10.33122074,1.080779258,1.017809309,,,,
XGB-ANN,Testing,0.030970442,15,14.82401579,0.175984209,0.348060538,,,,
XGB-ANN,Testing,4.565072006,14.768,12.63139709,2.136602913,1.799352705,,,,
XGB-ANN,Testing,10.45843018,7.2,10.43394963,-3.233949625,-2.176045884,,,,
XGB-ANN,Testing,3.533988396,16.017,17.89689053,-1.879890528,-1.173742194,,,,
XGB-ANN,Testing,27.84508443,12.87967289,7.602828715,5.276844174,4.123826879,,,,
XGB-ANN,Testing,9.632742905,12.75666756,15.8603336,-3.103666043,-2.079607172,,,,
XGB-ANN,Testing,2.807490715,18.248,19.92355684,-1.675556837,-1.022489998,,,,
XGB-ANN,Testing,8.450518512,15.019,17.92597756,-2.906977556,-1.93401412,,,,
XGB-ANN,Testing,4.580990726,2.611,4.751324911,-2.140324911,-1.36652133,,,,
XGB-ANN,Testing,4.810975341,2.016,4.209393567,-2.193393567,-1.405803892,,,,
XGB-ANN,Testing,0.28711986,12.79480717,13.33064284,-0.535835665,-0.178843854,,,,
XGB-ANN,Testing,1.120848245,25.7,24.64129879,1.058701207,1.001466661,,,,
XGB-ANN,Testing,0.100908685,24.2,23.88233873,0.317661274,0.452932951,,,,
XGB-ANN,Testing,1.955504096,12.966,11.5676066,1.398393398,1.252914132,,,,
XGB-ANN,Testing,28.50579342,4.4,9.739081702,-5.339081702,-3.734309959,,,,
XGB-ANN,Testing,4.15026844,15.22,17.25722076,-2.037220764,-1.290201421,,,,
XGB-ANN,Testing,0.156452762,12.76,13.1555411,-0.3955411,-0.074994797,,,,
XGB-ANN,Testing,0.007402492,10,9.913962266,0.086037734,0.281480222,,,,
XGB-ANN,Testing,20.78524597,2.645,7.204083896,-4.559083896,-3.156938794,,,,
XGB-ANN,Testing,3.209914643,6.215,8.006623466,-1.791623466,-1.108405015,,,,
XGB-ANN,Testing,1.356207813,7.749,8.913563357,-1.164563357,-0.644241625,,,,
XGB-ANN,Testing,0.001181493,12.75230216,12.78667502,-0.034372855,0.192349712,,,,
XGB-ANN,Testing,0.007402492,10,9.913962266,0.086037734,0.281480222,,,,
XGB-ANN,Testing,0.091919792,4.7,4.39681723,0.30318277,0.442215651,,,,
XGB-ANN,Testing,0.100908685,24.2,23.88233873,0.317661274,0.452932951,,,,
XGB-ANN,Testing,5.488793936,8.5,10.84281752,-2.342817521,-1.516410719,,,,
XGB-ANN,Testing,4.977540128,4.4,6.631040145,-2.231040145,-1.433670699,,,,
XGB-ANN,Testing,0.009614801,4.7,4.601944908,0.098055092,0.290375729,,,,
XGB-ANN,Testing,1.038350028,20.651,19.63200538,1.018994616,0.972074988,,,,
XGB-ANN,Testing,3.677424886,18.029,16.11133869,1.917661306,1.637287415,,,,
XGB-ANN,Testing,0.530291235,10.394,9.665789017,0.728210983,0.756830683,,,,
XGB-ANN,Testing,0.000136356,12.79835218,12.78667502,0.011677166,0.226436929,,,,
XGB-ANN,Testing,0.000448665,26.2,26.2211817,-0.021181704,0.202114086,,,,
XGB-ANN,Testing,0.184754667,22.3,21.87016902,0.429830975,0.535963379,,,,
XGB-ANN,Testing,0.002096788,7.4,7.354209305,0.045790695,0.251688497,,,,
XGB-ANN,Testing,2.971089574,1.85,3.573684883,-1.723684883,-1.058115413,,,,
XGB-ANN,Testing,0.007731045,2.55,2.637926359,-0.087926359,0.152708255,,,,
XGB-ANN,Testing,0.025023304,4.131,4.289187561,-0.158187561,0.100699402,,,,
XGB-ANN,Testing,3.956750926,14.82,16.80915835,-1.989158346,-1.254624585,,,,
XGB-ANN,Testing,0.093814557,7.9,8.206291621,-0.306291621,-0.008930412,,,,
XGB-ANN,Testing,1.017524652,19.2,18.19127573,1.00872427,0.964472656,,,,
XGB-ANN,Testing,0.065000358,4.8,5.054951678,-0.254951678,0.029072519,,,,
XGB-ANN,Testing,2.851527171,5.4,7.08864655,-1.68864655,-1.032179285,,,,
XGB-ANN,Testing,0.013473013,7.05,7.166073309,-0.116073309,0.131873277,,,,
XGB-ANN,Testing,1.1606301,18.34,17.26267456,1.077325438,1.015252718,,,,
XGB-ANN,Testing,0.452008428,18.749,18.07668428,0.67231572,0.715455807,,,,
XGB-ANN,Testing,0.001192789,3.06,3.094536771,-0.034536771,0.192228378,,,,
XGB-ANN,Testing,6.983644682,14.923,17.56565864,-2.642658639,-1.738359568,,,,
XGB-ANN,Testing,0.013473013,7.05,7.166073309,-0.116073309,0.131873277,,,,
XGB-ANN,Testing,5.89103E-06,12.78910216,12.78667502,0.002427145,0.219589864,,,,
XGB-ANN,Testing,5.905001314,17,14.56997915,2.430020846,2.016546975,,,,
XGB-ANN,Testing,2.111973283,9.3,10.75326298,-1.453262978,-0.857943299,,,,
XGB-ANN,Testing,2.817797559,2.547,4.225629667,-1.678629667,-1.024764573,,,,
XGB-ANN,Testing,0.059195693,14.067,14.31030165,-0.243301651,0.03769612,,,,
XGB-ANN,Testing,9.85322355,19.98,16.84101552,3.138984477,2.541337115,,,,
XGB-ANN,Testing,0.007402492,10,9.913962266,0.086037734,0.281480222,,,,
XGB-ANN,Testing,25.14586655,21.9,16.88543456,5.014565439,3.929682515,,,,
XGB-ANN,Testing,0.211286959,13.35,13.80965961,-0.459659612,-0.1224567,,,,
XGB-ANN,Testing,22.95893479,9.13,4.338451734,4.791548266,3.764600403,,,,
XGB-ANN,Testing,31.56250128,13.246,7.627948623,5.618051377,4.376395796,,,,
XGB-ANN,Testing,0.088794546,12.85755696,13.1555411,-0.297984138,-0.002781034,,,,
XGB-ANN,Testing,0.2754892,20,19.47512935,0.524870651,0.606313792,,,,
XGB-ANN,Testing,9.942863362,11.55,14.70323062,-3.153230623,-2.116295941,,,,
XGB-ANN,Testing,0.016221545,11.27,11.14263617,0.127363831,0.312070688,,,,
XGB-ANN,Val,0.013473013,7.05,7.166073309,-0.116073309,0.131873277,,,,
XGB-ANN,Val,0.274138184,30,29.47641793,0.52358207,0.605359957,,,,
XGB-ANN,Val,1.625315535,16.042,17.31687864,-1.274878636,-0.725899369,,,,
XGB-ANN,Val,0.86278851,6.2,7.128864097,-0.928864097,-0.469771959,,,,
XGB-ANN,Val,0.067163048,16.55,16.80915835,-0.259158346,0.025958653,,,,
XGB-ANN,Val,12.59164282,11.17,14.71847049,-3.54847049,-2.408860998,,,,
XGB-ANN,Val,0.600374361,12.906,13.68083828,-0.77483828,-0.355758734,,,,
XGB-ANN,Val,0.065000358,4.8,5.054951678,-0.254951678,0.029072519,,,,
XGB-ANN,Val,0.060180906,4.249,4.003682032,0.245317968,0.39938288,,,,
XGB-ANN,Val,0.687434852,2.56,3.389116911,-0.829116911,-0.395936945,,,,
XGB-ANN,Val,0.319837692,1.23,1.795541946,-0.565541946,-0.200833082,,,,
XGB-ANN,Val,0.000158077,12.77410216,12.78667502,-0.012572855,0.208486541,,,,
XGB-ANN,Val,4.726143645,8.923,6.749030441,2.173969559,1.827012301,,,,
XGB-ANN,Val,3.297352727,28.438,26.62213857,1.815861428,1.561932954,,,,
XGB-ANN,Val,2.062460516,8.127,9.563126915,-1.436126915,-0.845258816,,,,
XGB-ANN,Val,0.000136356,12.79835218,12.78667502,0.011677166,0.226436929,,,,
XGB-ANN,Val,0.001513017,3.4,3.438897525,-0.038897525,0.189000454,,,,
XGB-ANN,Val,1.648407518,9.533,10.81690324,-1.283903235,-0.732579572,,,,
XGB-ANN,Val,8.63508E-06,11.5,11.50293855,-0.00293855,0.215618061,,,,
XGB-ANN,Val,4.977540128,4.4,6.631040145,-2.231040145,-1.433670699,,,,
XGB-ANN,Val,0.088794546,12.85755696,13.1555411,-0.297984138,-0.002781034,,,,
XGB-ANN,Val,0.111443421,2.75,3.083831426,-0.333831426,-0.029315968,,,,
XGB-ANN,Val,0.743058037,2.43,3.292008142,-0.862008142,-0.420283742,,,,
XGB-ANN,Val,1.067787066,8.756,7.722662172,1.033337828,0.982692141,,,,
XGB-ANN,Val,4.770146794,16.291,18.47506657,-2.184066573,-1.39889985,,,,
XGB-ANN,Val,8.771042717,3.925,6.886594624,-2.961594624,-1.974442849,,,,
XGB-ANN,Val,0.112502345,14.63,14.96541369,-0.335413693,-0.030487196,,,,
XGB-ANN,Val,0.002664437,14.35,14.40161818,-0.051618184,0.179584348,,,,
XGB-ANN,Val,3.956750926,14.82,16.80915835,-1.989158346,-1.254624585,,,,
XGB-ANN,Val,0.165562776,1.33,1.73689406,-0.40689406,-0.083398503,,,,
XGB-ANN,Val,0.839019738,10.5,11.41598021,-0.915980206,-0.460235026,,,,
XGB-ANN,Val,0.002096788,7.4,7.354209305,0.045790695,0.251688497,,,,
XGB-ANN,Val,30.59198229,9.88,4.348998075,5.531001925,4.311959917,,,,
XGB-ANN,Val,0.002096788,7.4,7.354209305,0.045790695,0.251688497,,,,
XGB-ANN,Val,3.504624491,5.817,7.689064233,-1.872064233,-1.167949002,,,,
XGB-ANN,Val,0.063851502,16.503,16.75568855,-0.252688548,0.030747737,,,,
XGB-ANN,Val,4.977540128,4.4,6.631040145,-2.231040145,-1.433670699,,,,
XGB-ANN,Val,0.091919792,4.7,4.39681723,0.30318277,0.442215651,,,,
XGB-ANN,Val,39.02134991,21.32,27.56670713,-6.246707125,-4.406153834,,,,
XGB-ANN,Val,0.00480587,15.1,15.03067562,0.06932438,0.269108637,,,,
XGB-ANN,Val,12.83411562,2.215,5.797473394,-3.582473394,-2.434030679,,,,
XGB-ANN,Val,11.68726392,8.46,5.041335945,3.418664055,2.748361958,,,,
